"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"132",13000000,20560255,"Child's Play 3","Eight years have passed since the events of the second film. Chucky has been resurrected once again and seeks revenge on Andy, his former owner, who is now a teenager enrolled in military school.",10.402733,404,"1991-08-30","Released"
"133",5000000,58978653,"The Gift","A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",8.117948,1392,"2015-07-30","Released"
"134",75000000,152930623,"Tower Heist","A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",8.50738,1200,"2011-11-02","Released"
"135",15000000,12834936,"Slither","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",8.382733,431,"2006-03-31","Released"
"136",0,47774193,"To Wong Foo, Thanks for Everything! Julie Newmar","Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",10.046145,154,"1995-09-07","Released"
"137",43000000,91974818,"The Skeleton Key","A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.",10.271266,769,"2005-07-29","Released"
"138",75000000,152368585,"Backdraft","They say a blast of flames can take a life ... and hide a secret. But now firemen brothers Brian and Stephen McCaffrey are battling each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.",7.711153,466,"1991-05-24","Released"
"139",160000000,300257475,"Van Helsing","Famed monster slayer Gabriel Van Helsing is dispatched to Transylvania to assist the last of the Valerious bloodline in defeating Count Dracula. Anna Valerious reveals that Dracula has formed an unholy alliance with Dr. Frankenstein's monster and is hell-bent on exacting a centuries-old curse on her family.",12.040591,2244,"2004-05-05","Released"
"140",196000,0,"The Mummy","An ancient Egyptian priest called Imhotep is revived when an archaeological expedition finds his mummy and one of the archaeologists accidentally reads an ancient life-giving spell. Imhotep, escaping from the field site, goes in search for the reincarnation of the soul of his lover.",9.60931,166,"1932-12-22","Released"
"141",12300000,84460846,"The Land Before Time","An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",11.081295,915,"1988-11-18","Released"
"142",0,68929150,"Anna Karenina","Trapped in a loveless marriage, aristocrat Anna Karenina enters into a life-changing affair with the affluent Count Vronsky.",10.111774,891,"2012-09-06","Released"
"143",40000000,244931766,"Love Actually","Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.",10.633065,2585,"2003-09-07","Released"
"144",28000000,121147947,"Pride & Prejudice","Pride & Prejudice is a humorous story of love and life among English gentility during the Georgian era. Mr. Bennet is an English gentleman living in Hertfordshire with his overbearing wife and five daughters. If Mr. Bennet dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",8.878744,2017,"2005-09-16","Released"
"145",85000000,80916492,"The Rundown","When Travis, the mouthy son of a criminal, disappears in the Amazon in search of a treasured artifact, his father sends in Beck, who becomes Travis's rival for the affections of Mariana, a mysterious Brazilian woman. With his steely disposition, Beck is a man of few words -- but it takes him all the discipline he can muster to work with Travis to nab a tyrant who's after the same treasure.",8.549938,692,"2003-09-26","Released"
"146",17000000,57103895,"Smokin' Aces","When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",8.302537,677,"2006-12-09","Released"
"147",13000000,35763605,"Child's Play 2","When Andy's mother is admitted to a psychiatric hospital, the young boy is placed in foster care, and Chucky, determined to claim Andy's soul, is not far behind.",8.881828,480,"1990-11-09","Released"
"148",45000000,302710615,"Liar Liar","Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.",8.895614,2009,"1997-03-21","Released"
"149",0,12854953,"In the Mood for Love","A melancholy story about the love between a woman and a man who live in the same building and one day find out that their husband and wife had an affair with each other. More and more the two meet during their daily lives as they determine that they both don’t want to be lonely in their marriage.",9.563322,547,"2000-05-22","Released"
"150",85000000,194168700,"The Holiday","Two women, one (Cameron Diaz) from America and one (Kate Winslet) from Britain, swap homes at Christmastime after bad breakups with their boyfriends. Each woman finds romance with a local man (Jude Law, Jack Black) but realizes that the imminent return home may end the relationship.",10.705544,1753,"2006-12-08","Released"
"151",52000000,609841637,"Mamma Mia!","Set on an idyllic Greek island, the plot serves as a background for a wealth of ABBA hit songs. Donna, an independent, single mother who owns a small hotel on the island is about to let go of Sophie, the spirited young daughter she's raised alone. But Sophie has secretly invited three of her mother's ex-lovers in the hopes of finding her father.",11.320551,2088,"2008-07-03","Released"
"152",26000000,71868327,"O Brother, Where Art Thou?","In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.",11.048574,1481,"2000-08-30","Released"
"153",27000000,129000000,"About a Boy","Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite.",14.756221,861,"2002-04-26","Released"
"154",15000000,76286096,"United 93","A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.",11.311494,490,"2006-04-28","Released"
"155",0,38934048,"Weird Science","Two unpopular teenagers, Gary and Wyatt, fail at all attempts to be accepted by their peers. Their desperation to be liked leads them to ""create"" a woman via their computer. Their living and breathing creation is a gorgeous woman, Lisa, whose purpose is to boost their confidence level by putting them into situations which require Gary and Wyatt to act like men.",12.449699,474,"1985-08-01","Released"
"156",20000000,187884007,"Jaws 2","Police chief Brody must protect the citizens of Amity after a second monstrous shark begins terrorizing the waters.",6.792251,563,"1978-06-16","Released"
"157",40000000,160583018,"Johnny English","Rowan plays the eponymous lead character in a spoof spy thriller. During the course of the story we follow our hero as he attempts to single-handedly save the country from falling into the hands of a despot.",9.696792,1173,"2003-04-06","Released"
"158",15000000,216614388,"Twins","Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.",9.72135,757,"1988-12-09","Released"
"159",18500000,10680275,"Fear and Loathing in Las Vegas","Raoul Duke and his attorney Dr. Gonzo drive a red convertible across the Mojave desert to Las Vegas with a suitcase full of drugs to cover a motorcycle race. As their consumption of drugs increases at an alarming rate, the stoned duo trash their hotel room and fear legal repercussions. Duke begins to drive back to L.A., but after an odd run-in with a cop, he returns to Sin City and continues his wild drug binge.",12.28412,1774,"1998-05-22","Released"
"160",29000000,78636257,"The Boss","A titan of industry is sent to prison after she's caught for insider trading. When she emerges ready to rebrand herself as America's latest sweetheart, not everyone she screwed over is so quick to forgive and forget.",8.110856,563,"2016-04-07","Released"
"161",135000000,163794509,"Miami Vice","Miami Vice is a feature film based on the 1980s action drama TV series. The film tells the story of vice detectives Crockett and Tubbs and how their personal and professional lives are dangerously getting mixed.",9.61968,646,"2006-07-27","Released"
"162",50000000,287928194,"Casper","Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",11.868897,1526,"1995-05-26","Released"
"163",90000000,142940100,"Meet Joe Black","When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",9.572649,1594,"1998-11-12","Released"
"164",0,70611210,"Stop! Or My Mom Will Shoot","A tough cop's (Sylvester Stallone) seemingly frail mother (Estelle Getty) comes to stay with him and progressively interferes in his life. She buys him an illegal MAC-10 machine pistol and starts poking around in his police cases. Eventually, the film draws to a denouement involving the title of the film and the revelation that even though she seems frail and weak she is capable of strong actions in some circumstances, i.e. when her son is threatened by thugs and she shoots herself in the shoulder.",9.513331,287,"1992-02-21","Released"
"165",2135161,7000000,"Marnie","Marnie is a beautiful kleptomaniac who is in love with businessman Mark Rutland. Marnie who is a compulsive thief is being watched by her new boss Mark who suspects her of stealing from him and thus decides to blackmail her in the most unusual way. A psychological thriller from Alfred Hitchcock based on a novel of the same name by Winston Graham.",7.331787,328,"1964-07-09","Released"
"166",5000000,40100000,"As Above, So Below","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",11.252717,991,"2014-08-14","Released"
"167",30000000,105173115,"Forgetting Sarah Marshall","When Sarah Marshall dumps aspiring musician Peter Bretter for rock star Aldous Snow, Peter's world comes crashing down. His best friend suggests that Peter should get away from everything and to fly off to Hawaii to escape all his problems. After arriving in Hawaii and meeting the beautiful Rachel Jansen, Peter is shocked to see not only Aldous Snow in Hawaii, but also Sarah Marshall.",9.482961,1479,"2008-04-17","Released"
"168",12000000,80573774,"Hot Fuzz","Top London cop, PC Nicholas Angel is good. Too good.  To stop the rest of his team from looking bad, he is reassigned to the quiet town of Sandford, paired with simple country cop, and everything seems quiet until two actors are found decapitated. It is addressed as an accident, but Angel isn't going to accept that, especially when more and more people turn up dead.",9.480552,2941,"2007-02-14","Released"
"169",55000000,330444045,"Meet the Parents","Greg Focker is ready to marry his girlfriend, Pam, but before he pops the question, he must win over her formidable father, humorless former CIA agent Jack Byrnes, at the wedding of Pam's sister. As Greg bends over backward to make a good impression, his visit to the Byrnes home turns into a hilarious series of disasters, and everything that can go wrong does, all under Jack's critical, hawklike gaze.",10.243288,2411,"2000-10-06","Released"
"170",40000000,90029656,"Get Him to the Greek","Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",9.470564,777,"2010-06-04","Released"
"171",25000000,50671850,"Bride of Chucky","Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",8.893819,513,"1998-10-16","Released"
"172",4000000,30332385,"Shaun of the Dead","Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",9.420321,3265,"2004-04-09","Released"
"173",23000000,51881013,"Jaws: The Revenge","After another deadly shark attack, Ellen Brody decides she has had enough of New England's Amity Island and moves to the Caribbean to join her son, Michael, and his family. But a great white shark has followed her there, hungry for more lives.",9.409989,299,"1987-07-17","Released"
"174",0,0,"Cat People","After years of separation, Irina (Nastassja Kinski) and her minister brother, Paul (Malcolm McDowell), reunite in New Orleans in this erotic tale of the supernatural. When zoologists capture a wild panther, Irina is drawn to the cat -- and the zoo curator (John Heard) is drawn to her. Soon, Irina's brother will have to reveal the family secret: that when sexually aroused, they turn into predatory jungle cats.",10.38813,130,"1982-04-02","Released"
"175",0,0,"October Sky","Based on the true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes, and eventually became a NASA scientist.",7.069633,358,"1999-02-19","Released"
"176",18000000,88923251,"My Big Fat Greek Wedding 2","The continuing adventures of the Portokalos family. A follow-up to the 2002 comedy, ""My Big Fat Greek Wedding.""",9.664912,425,"2016-03-23","Released"
"177",20000000,21972336,"Wild Child","Rebellious 16 year old Poppy from Mailibu is sent to an English boarding school. Realising her Father isn't coming back to rescue her she tries to get expelled.",9.376252,576,"2008-01-01","Released"
"178",10000000,0,"Happy Gilmore","Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.",9.697707,979,"1996-02-16","Released"
"179",70000000,130358911,"Munich","During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",11.857385,951,"2005-12-23","Released"
"180",4000000,13008928,"They Live","Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",10.465076,765,"1988-11-23","Released"
"181",52000000,116112375,"Casino","The life of the gambling paradise – Las Vegas – and its dark mafia underbelly.",9.287667,1792,"1995-11-22","Released"
"182",80000000,0,"Edtv","Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.",8.538135,217,"1999-03-26","Released"
"183",10000000,31973249,"An American Werewolf in London","Two American tourists in England are attacked by a werewolf that none of the locals will admit exists.",7.045036,725,"1981-08-21","Released"
"184",15000000,61788393,"Krampus","A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.",9.267854,798,"2015-11-26","Released"
"185",49900000,26121638,"Your Highness","A fantasy movie about an arrogant, lazy prince and his more heroic brother who must complete a quest in order to save their father's kingdom.",9.203505,615,"2011-04-08","Released"
"186",2700000,141000000,"Animal House","At a 1962 College, Dean Vernon Wormer is determined to expel the entire Delta Tau Chi Fraternity, but those troublemakers have other plans for him.",9.258975,543,"1978-07-27","Released"
"187",52000000,75450437,"The Change-Up","Dave is a married man with two kids and a loving wife , and Mitch is a single man who is at the prime of his sexual life. One fateful night while Mitch and Dave are peeing in a fountain when lightning strikes, they switch bodies.",9.187241,957,"2011-08-05","Released"
"188",115000000,143049560,"Spy Game","Veteran spy Nathan Muir is on the verge of retiring from the CIA when he learns that his one-time protégé and close friend, Tom Bishop, is a political prisoner sentenced to die in Beijing. Although their friendship has been marred by bad blood and resentment, Muir agrees to take on the most dangerous mission of his career and rescue Bishop.",6.198365,762,"2001-11-18","Released"
"189",60000000,108431355,"Junior","As part of a fertility research project, a male scientist agrees to carry a pregnancy in his own body.",8.959801,493,"1994-11-22","Released"
"190",4000000,10898293,"The Darkness","A family returns from a Grand Canyon vacation with a supernatural presence in tow.",8.756746,232,"2016-05-13","Released"
"191",23000000,38505009,"Accepted","A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",7.5125,552,"2006-08-18","Released"
"192",0,0,"How to Train Your Dragon: The Hidden World","As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away.  When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",9.110113,5,"2019-01-23","In Production"
"193",25000000,122489822,"Nanny McPhee","Widower Cedric Brown hires Nanny McPhee to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch, threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",8.288288,1104,"2005-10-21","Released"
"194",31000000,134095253,"Scent of a Woman","Charlie Simms is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade, a cantankerous middle-aged man who lives with his niece and her family.",8.985491,1006,"1992-12-23","Released"
"195",35000000,211952420,"Bridget Jones's Baby","Breaking up with Mark Darcy leaves Bridget Jones over 40 and single again. Feeling that she has everything under control, Jones decides to focus on her career as a top news producer. Suddenly, her love life comes back from the dead when she meets a dashing and handsome American named Jack. Things couldn't be better, until Bridget discovers that she is pregnant. Now, the befuddled mom-to-be must figure out if the proud papa is Mark or Jack.",8.974131,1289,"2016-09-14","Released"
"196",35000000,182300000,"Cape Fear","Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",9.562537,937,"1991-11-15","Released"
"197",80000000,159212469,"Daylight","A group of armed robbers fleeing the police head for the New Jersey Tunnel and run right into trucks transporting toxic waste. The spectacular explosion that follows results in both ends of the tunnel collapsing and the handful of people who survived the explosion are now in peril. Kit Latura is the only man with the skill and knowledge to lead the band of survivors out of the tunnel before the structure collapses.",6.083873,525,"1996-12-06","Released"
"198",50000000,36348784,"The Boat That Rocked","The Boat that Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967",8.849628,889,"2009-04-01","Released"
"199",0,0,"Ali G Indahouse","Ali G unwittingly becomes a pawn in the evil Chancellor's plot to overthrow the Prime Minister of Great Britain. However, instead of bringing the Prime Minister down, Ali is embraced by the nation as the voice of youth and 'realness', making the Prime Minister and his government more popular than ever.",7.493864,431,"2002-03-21","Released"
"200",2500000,0,"Halloween II","After failing to kill stubborn survivor Laurie and taking a bullet or six from former psychiatrist Dr. Sam Loomis, Michael Myers has followed Laurie to the Haddonfield Memorial Hospital, where she's been admitted for Myers' attempt on her life. The institution proves to be particularly suited to serial killers, however, as Myers cuts, stabs and slashes his way through hospital staff to reach his favorite victim.",9.595425,503,"1981-10-30","Released"
"201",40000000,124731534,"Ray","Born on a sharecropping plantation in Northern Florida, Ray Charles went blind at seven. Inspired by a fiercely independent mom who insisted he make his own way, He found his calling and his gift behind a piano keyboard. Touring across the Southern musical circuit, the soulful singer gained a reputation and then exploded with worldwide fame when he pioneered couping gospel and country together.",8.920604,644,"2004-10-29","Released"
"202",15000000,28733290,"The Last Starfighter","A video game expert Alex Rogan finds himself transported to another planet after conquering The Last Starfighter video game only to find out it was just a test. He was recruited to join the team of best Starfighters to defend their world from the attack.",8.110523,273,"1984-07-13","Released"
"203",19000000,140886353,"Girls Trip","Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",8.865684,727,"2017-07-21","Released"
"204",57000000,115267375,"DragonHeart","In an ancient time when majestic fire-breathers soared through the skies, a knight named Bowen comes face to face and heart to heart with the last dragon on Earth, Draco. Taking up arms to suppress a tyrant king, Bowen soon realizes his task will be harder than he'd imagined: If he kills the king, Draco will die as well.",10.612482,757,"1996-05-31","Released"
"205",50000000,38955598,"The Life of David Gale","A man against capital punishment is accused of murdering a fellow activist and is sent to death row.",11.155562,683,"2003-02-21","Released"
"206",15000000,35007180,"The Skulls","Luke's exultance at being selected for The Skulls (a secret society bred within the walls of a prominent Ivy League Campus) is soon overshadowed when he realises that all is 'not well in Wonderland'. For The Skulls is a breeding ground for the future powerful and elite. It's not only a far cry from his working class background, but it also hallows its own deep and dark secrets.",7.802203,219,"2000-03-31","Released"
"207",31000000,128499205,"Out of Africa","Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.",6.497732,415,"1985-12-20","Released"
"208",0,958032,"The Man Who Invented Christmas","In 1843, Dickens was a literary rock star, but struggling financially after the slow sales of his previous novel, Martin Chuzzlewit. Seized with the vision of a story that would fire the hearts of humanity, Dickens pitched his publishers A Christmas Carol, but they passed. Desperate, Dickens declared he would publish it himself. Slipping into the world of his novel, he spent the next six weeks laughing and arguing with his characters, acting out scenes like a madman on the streets of London for hours on end.  With a powerful performance from Dan Stevens, THE MAN WHO INVENTED CHRISTMAS is a film for all ages about the most iconic Christmas story ever written and the genius behind it. The film also stars Christopher Plummer (The Sound of Music) as Ebenezer Scrooge and Jonathan Pryce (Game of Thrones) as John Dickens.",9.883047,133,"2017-10-12","Released"
"209",30000000,63372757,"Side Effects","A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.",8.778203,1573,"2013-02-07","Released"
"210",0,55447968,"Definitely, Maybe","When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.",11.286661,859,"2008-02-08","Released"
"211",30000000,108609310,"Sanctum","The 3-D action-thriller Sanctum, from executive producer James Cameron, follows a team of underwater cave divers on a treacherous expedition to the largest, most beautiful and least accessible cave system on Earth. When a tropical storm forces them deep into the caverns, they must fight raging water, deadly terrain and creeping panic as they search for an unknown escape route to the sea. Master diver Frank McGuire (Richard Roxburgh) has explored the South Pacific's Esa-ala Caves for months. But when his exit is cut off in a flash flood, Frank's team--including 17-year-old son Josh (Rhys Wakefield) and financier Carl Hurley (Ioan Gruffudd)--are forced to radically alter plans. With dwindling supplies, the crew must navigate an underwater labyrinth to make it out. Soon, they are confronted with the unavoidable question: Can they survive, or will they be trapped forever?",7.152907,418,"2011-02-03","Released"
"212",9000000,81705746,"Ouija: Origin of Evil","In 1965 Los Angeles, a widowed mother and her two daughters add a new stunt to bolster their séance scam business and unwittingly invite authentic evil into their home. When the youngest daughter is overtaken by the merciless spirit, this small family confronts unthinkable fears to save her and send her possessor back to the other side.",12.214757,996,"2016-10-20","Released"
"213",0,9496130,"Popstar: Never Stop Never Stopping","When his new album fails to sell records, pop/rap superstar Conner4real goes into a major tailspin and watches his celebrity high life begin to collapse. He'll try anything to bounce back, anything except reuniting with his old rap group The Style Boyz.",6.903438,482,"2016-06-03","Released"
"214",55000000,74237563,"Elizabeth: The Golden Age","When Queen Elizabeth's reign is threatened by ruthless familial betrayal and Spain's invading army, she and her shrewd adviser must act to safeguard to the lives of her people.",9.950403,414,"2007-09-09","Released"
"215",1000000,0,"Silent Running","In a future Earth barren of all flora and fauna, the planet's ecosystems exist only in large pods attached to spacecraft. When word comes in that the pods are to be jettisoned into space and destroyed so that the spacecraft can be reused for commercial purposes, most of the crew of the Valley Forge rejoice at the prospect of going home. Not so for botanist Freeman Lowell who loves the forest and its creatures, so decides to take matters into his own hands to protect what he loves.",8.614995,218,"1972-03-09","Released"
"216",50000000,40203020,"Bridget Jones: The Edge of Reason","Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",8.611949,1066,"2004-11-10","Released"
"217",100000000,94882889,"Green Zone","During the U.S.-led occupation of Baghdad in 2003, Chief Warrant Officer Roy Miller and his team of Army inspectors were dispatched to find weapons of mass destruction believed to be stockpiled in the Iraqi desert. Rocketing from one booby-trapped and treacherous site to the next, the men search for deadly chemical agents but stumble instead upon an elaborate cover-up that threatens to invert the purpose of their mission.",8.576085,936,"2010-03-11","Released"
"218",0,0,"Dragonheart 3: The Sorcerer's Curse","When aspiring knight Gareth goes in search of a fallen comet rumored to contain gold, he is shocked to instead find the dragon Drago. After Drago saves Gareth's life the two become intricately bonded, and must work together to defeat an evil sorcerer and stop his reign of terror. Along the way, Gareth learns the true meaning of being a knight in this fantasy action-adventure for the ages.",8.102823,97,"2015-02-24","Released"
"219",54000000,130431368,"You, Me and Dupree","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",8.568351,556,"2006-07-14","Released"
"220",92000000,494471524,"Twister","TV weatherman Bill Harding is trying to get his tornado-hunter wife, Jo, to sign divorce papers so he can marry his girlfriend Melissa. But Mother Nature, in the form of a series of intense storms sweeping across Oklahoma, has other plans. Soon the three have joined the team of stormchasers as they attempt to insert a revolutionary measuring device into the very heart of several extremely violent tornados.",12.264953,1236,"1996-05-10","Released"
"221",5500000,15700000,"High Plains Drifter","A gunfighting stranger comes to the small settlement of Lago. After gunning down three gunmen who tried to kill him, the townsfolk decide to hire the Stranger to hold off three outlaws who are on their way.",9.213553,369,"1973-04-19","Released"
"222",72000000,96889998,"Jarhead","Jarhead is a film about a US Marine Anthony Swofford’s experience in the Gulf War. After putting up with an arduous boot camp, Swafford and his unit are sent to the Persian Gulf where they are eager to fight, but are forced to stay back from the action. Swofford struggles with the possibility of his girlfriend cheating on him, and as his mental state deteriorates, his desire to kill increases.",8.108701,994,"2005-11-04","Released"
"223",50000000,202292902,"Patch Adams","Meet Patch Adams, a doctor who doesn't look, act or think like any doctor you've met before. For Patch, humor is the best medicine, and he's willing to do just anything to make his patients laugh - even if it means risking his own career.",8.512617,1148,"1998-12-25","Released"
"224",0,69485490,"Because I Said So","In an effort to prevent family history from repeating itself, meddlesome mom Daphne Wilder attempts to set up her youngest daughter, Milly, with Mr. Right. Meanwhile, her other daughters try to keep their mom's good intentions under control.",8.509729,272,"2007-02-02","Released"
"225",10000000,91196419,"White Noise","An architect's desire to speak with his wife from beyond the grave using EVP (Electronic Voice Phenomenon), becomes an obsession with supernatural repercussions.",8.50601,334,"2005-01-07","Released"
"226",45000000,185798265,"Inside Man","Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",8.503338,2161,"2006-03-23","Released"
"227",30000000,254134910,"Babe","Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.",8.479215,1063,"1995-07-18","Released"
"228",48000000,77745568,"Out of Sight","Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law. Variety hails Out of Sight as ""a sly, sexy, vastly entertaining film.""",9.142951,424,"1998-06-26","Released"
"229",116000000,178127760,"Dante's Peak","Volcanologist Harry Dalton comes to the sleepy town of Dante's Peak to investigate the recent rumblings of the dormant volcano the burg is named for. Before long, his worst fears are realized when a massive eruption hits, and immediately, Harry, the mayor and the townspeople find themselves fighting for their lives amid a catastrophic nightmare.",11.058725,582,"1997-02-07","Released"
"230",0,147214049,"Beethoven","The Newton family live in their comfortable home, but there seems to something missing. This ""hole"" is filled by a small puppy, who walks into their home and their lives. Beethoven, as he is named, grows into a giant of a dog... a St Bernard. Doctor Varnick, the local vet has a secret and horrible sideline, which requires lots of dogs for experiments. Beethoven is on the bad doctor's list.",8.508274,631,"1992-04-03","Released"
